NAME	DESCRIPTION	P1-MI-D1	P1-MI-D3	P11-Sham	P2-Sham	P4-Sham	P8-MI-D1	P8-MI-D3	P9-Sham
Fam24a	na	0.000492498	0	0	0	0.000318124	0	0	0
2310057M21Rik	na	0	0	0	0	0	0	0	0
Pstk	na	0.18854892	0.208510485	0.190241859	0.187852572	0.160032081	0.13888004	0.180519166	0.169047965
RP23-78N8.4	na	0	0	0	0	0	0	0	0
Ikzf5	na	0	0	0	0	0	0	0	0
Acadsb	na	0.129377536	0.128825285	0.065749872	0.112442524	0.063926487	0.098080534	0.090474402	0.062838138
Hmx3	na	0	0	0	0	0	0.000387613	0	0
Hmx2	na	0	0	0	0	0	0	0	0
Bub3	na	0.163865175	0.211767198	0.050078337	0.204266434	0.140284137	0.074149179	0.076835858	0.047228475
RP23-145E21.1	na	0	0.000696715	0.000565341	0	0	0	0	0
Gpr26	na	0	0	0	0	0	0	0	0
Cpxm2	na	0	0	0	0	0	0	0	0
Gm15677	na	0	0	0	0	0	0	0	0
Chst15	na	0	0	0	0	0	0	0	0
RP23-218E6.2	na	0	0	0	0	0	0	0	0
RP23-218E6.1	na	0	0	0	0	0	0	0	0
RP23-218E6.4	na	0	0	0	0	0	0	0	0
RP23-152P20.2	na	0	0	0	0	0	0	0	0
RP23-152P20.3	na	0	0	0	0	0	0	0	0
Oat	na	0	0	0	0	0	0	0	0
Nkx1-2	na	0	0	0	0	0	0	0	0
Gm16764	na	0	0	0	0.000764912	0	0	0	0
Lhpp	na	0.053681802	0.068404313	0.035553467	0.046063881	0.037264208	0.035209106	0.051957352	0.032381275
Gm15582	na	0	0	0	0	0	0	0	0
Fam53b	na	0	0	0	0	0	0	0	0
Mettl10	na	0	0	0	0	0	0	0	0
Fam175b	na	0.110336831	0.105934811	0.089657848	0.097767365	0.10175331	0.069743673	0.074064635	0.08616354
1500002F19Rik	na	0	0	0	0	0	0	0	0
Zranb1	na	0.310009204	0.351169101	0.207324806	0.246834738	0.170541583	0.279497738	0.323995803	0.216665919
Gm15718	na	0	0	0	0	0	0	0	0
Ctbp2	na	0.017326285	0.013363352	0.029211871	0.013383347	0.015234335	0.009446017	0.014703163	0.026423554
Tex36	na	0	0	0	0	0	0	0	0
Gm28747	na	0	0	0	0	0	0	0	0
Edrf1	na	0.056311823	0.052661695	0.021725572	0.040921046	0.027815745	0.064770469	0.050333015	0.027295775
Mmp21	na	0.000838799	0	0	0.000516288	0	0.0019714	0	0.000515521
Uros	na	0.061994677	0.05603536	0.064527812	0.055326566	0.052208558	0.031731946	0.042477772	0.059519126
Bccip	na	0.180608216	0.158169606	0.068152001	0.160806634	0.097936862	0.068953661	0.078185817	0.078194567
Dhx32	na	0.128691857	0.157667967	0.121208434	0.146969985	0.121051476	0.112676329	0.142421295	0.111614605
Fank1	na	0.007022371	0.008971207	0.008457412	0.007016556	0.003811795	0.007565181	0.006328512	0.010056155
Adam12	na	0.089896325	0.082130663	0.014111636	0.041205139	0.034697168	0.066838075	0.063784072	0.012384322
D7Ertd443e	na	0.005067578	0.015700606	0.017565387	0.0079794	0.012091637	0.015545925	0.012159741	0.020326265
RP23-44H21.1	na	0.007177921	0.033636191	0.018378719	0.005990361	0.012149755	0.025691962	0.017567106	0.026977286
Dock1	na	0.347310818	0.38821741	0.177030269	0.184294703	0.207811281	0.278572285	0.282967919	0.174235385
Fam196a	na	0.009574333	0.032702059	0.000286044	0.008346911	0.009329105	0.015750948	0.01986661	0.024723621
1700120G07Rik	na	0.000492498	0.001807742	0.001575009	0.000684487	0	0	0	0.000550028
Nps	na	0	0.001557203	0	0.00053188	0	0	0	0
4930544L04Rik	na	0	0	0	0	0	0	0	0
Foxi2	na	0	0	0	0	0	0	0	0
Clrn3	na	0	0	0	0.000772601	0	0	0	0
Ptpre	na	0.027151758	0.041023291	0.020971498	0.021107476	0.014001071	0.028265969	0.025937089	0.016871179
5830432E09Rik	na	0.000910298	0.001785122	0	0.000462901	0	0.000671567	0	0.000246924
Mki67	na	0.119364158	0.275243489	0.035151783	0.084041645	0.142583248	0.036577102	0.096371769	0.042391938
Mgmt	na	0.061796992	0.095771547	0.066707046	0.052023928	0.047349405	0.047100451	0.050756942	0.06808665
Ebf3	na	0.055433351	0.069424071	0.012784326	0.045618087	0.02588929	0.024756386	0.038549597	0.015980906
9430038I01Rik	na	0.109252488	0.082963978	0.044782447	0.094251799	0.06975524	0.048368578	0.045812333	0.074808767
Glrx3	na	0.311711919	0.231540929	0.108792657	0.284795923	0.191636106	0.136167311	0.130094332	0.115917968
Tcerg1l	na	0	0.000564182	0	0	0.000526753	0.000642216	0	0.00089254
Mapk1ip1	na	0.130478308	0.151117989	0.194643857	0.124215	0.074421756	0.136903847	0.149526528	0.170262648
Ppp2r2d	na	0.134831278	0.155965684	0.068068611	0.094331311	0.086518751	0.114698816	0.118548532	0.069775523
Bnip3	na	0.288449804	0.216460738	0.043742131	0.128547887	0.06812279	0.160235569	0.089632913	0.051548057
Jakmip3	na	0.002280441	0.002043203	0.001348182	0.001795663	0.001189925	0.001691119	0.003097922	0.006245519
Dpysl4	na	0.00318795	0.002555722	0.008626342	0.00056489	0.001667399	0.002575282	0.005365471	0.010948342
Stk32c	na	0.014206092	0.014199963	0.006501056	0.007705275	0.005410071	0.011528409	0.010827269	0.008459856
Lrrc27	na	0.01590788	0.017384524	0.00926993	0.00799807	0.006784416	0.014699684	0.014707484	0.01289145
Pwwp2b	na	0.02347586	0.022896359	0.027551739	0.024604436	0.018356866	0.019776436	0.021992742	0.026040772
Inpp5a	na	0.434171163	0.438301471	0.245095787	0.247156312	0.201545201	0.427743779	0.395916209	0.216387328
Nkx6-2	na	0	0.000315735	0	0	0	0.000597098	0	0
Cfap46	na	1.329734228	1.424381861	0.442937159	1.638749206	1.364619893	0.241588303	0.374564178	0.561147437
Adgra1	na	0.000580217	0.000125167	0.000655423	0.000956804	0	0.002249352	0.000740854	0.001226579
Kndc1	na	0.002608403	0.005152056	0.011661757	0.004590062	0.004054243	0.001020991	0.003626366	0.0094728
Utf1	na	0	0	0	0	0	0	0	0
Gm2044	na	0.000700752	0	0	0	0	0	0	0
6430531B16Rik	na	0.000720837	0.000637805	0	0.001639845	0	0	0	0
Adam8	na	0.026914252	0.019018976	0.0075174	0.007088787	0.00181951	0.009642119	0.036087343	0.005141214
Tubgcp2	na	0.077287235	0.097100759	0.055292306	0.073089559	0.046699447	0.051228546	0.056737284	0.062893999
Zfp511	na	0.07882422	0.058468254	0.036273635	0.073362889	0.052686989	0.021156534	0.031063221	0.051074699
Msx3	na	0	0	0	0	0	0.000755774	0	0
Caly	na	0.001327968	0.001593076	0.00237963	0.003906852	0	0.00136897	0.00152619	0.000599417
Prap1	na	0.000721208	0	0.000626533	0.000664676	0	0	0.0013045	0.00048005
Fuom	na	0.361763615	0.400142651	0.194255132	0.340657749	0.257527721	0.12334681	0.15247738	0.186234708
Echs1	na	0.357073724	0.385425632	0.16762019	0.453219078	0.313586211	0.111635607	0.165295225	0.173658292
Paox	na	0.011473083	0.017273227	0.002764365	0.018909922	0.007543109	0.004185591	0.006191989	0.006135222
Mtg1	na	0.08632877	0.079877699	0.099560613	0.092416037	0.052149828	0.073060368	0.075618789	0.080056337
Sprn	na	0	0.000530019	0	0	0	0	0	0.000476217
Olfr522	na	0	0	0	0	0	0	0	0
Olfr523	na	0	0	0	0	0	0	0	0
Olfr524	na	0	0	0	0	0	0	0	0
Cd163l1	na	0	0	0	0.000792632	0.000572478	0.00134993	0	0.000465057
5830411N06Rik	na	0	0	0.000642201	6.00E-05	0	0	0.000467688	0.000550632
Olfr525	na	0	0	0	0	0	0	0	0
Olfr527	na	0	0	0	0	0	0	0	0
Olfr60	na	0	0	0	0	0	0	0	0
Olfr530	na	0	0	0	0	0	0	0	0
Olfr531	na	0	0	0	0	0	0	0	0
Olfr532	na	0	0	0	0	0	0	0	0
Olfr533	na	0	0	0	0	0	0	0	0
Olfr535	na	0	0	0	0	0	0	0	0
Olfr536	na	0	0	0	0	0	0	0	0
Olfr538	na	0	0	0	0	0	0	0	0
Olfr46	na	0	0	0	0	0	0	0	0
Olfr61	na	0	0	0	0	0	0	0	0
Olfr53	na	0	0	0	0	0	0	0	0
Olfr539	na	0	0	0	0	0	0	0	0
Olfr45	na	0	0	0	0	0	0	0	0
Olfr541	na	0	0	0	0	0	0	0	0
Cyp2e1	na	0	0	0.002275002	0.000888861	0.000374686	0.000450793	0	0.001540471
Syce1	na	0	0.000368822	0	0	0	0.000553592	0	0
Zfp941	na	0.009317196	0.004071125	0.003883201	0.006615634	0.002714122	0.006836036	0.010239541	0.0050133
Urah	na	0	0	0	0.001395485	0.000390483	0	0	0.000460533
C330022C24Rik	na	0.000751297	0	0.000707121	0.001332999	0.001035923	0.00114497	0.000760958	0.00036611
Scgb1c1	na	0.012669492	0.045800023	0.038437893	0.044373345	0.048984304	0.012678955	0.014808423	0.04345664
Odf3	na	0	0	0	0	0	0.001092814	0.000892321	0.000509576
Bet1l	na	0.108634135	0.0960278	0.052502282	0.105613066	0.077926623	0.056730226	0.054496394	0.063034505
Ric8	na	0.072817926	0.063368325	0.032549506	0.044825053	0.025053615	0.02964083	0.043184492	0.028747723
Sirt3	na	0.260180982	0.295741064	0.264919601	0.309172752	0.245874719	0.144708803	0.213628416	0.286816544
Psmd13	na	0.335111727	0.315483325	0.11098721	0.368109832	0.214682104	0.142019135	0.138589674	0.106095968
Cox8b	na	1.050601891	1.242576203	0.736308716	1.737079457	1.318947142	0.327003106	0.512094929	0.711109897
Nlrp6	na	0	0	0	0	0	0	0	0
Athl1	na	0.037565203	0.036413776	0.001863352	0.025744358	0.013426231	0.015351881	0.012519238	0.006548537
Ifitm5	na	0.004442713	0.005494355	0.000538273	0.000665423	0.002379496	0.002200772	0.001286181	0.000632735
Ifitm2	na	0.355834276	0.363645887	0.055355067	0.316390747	0.254475913	0.052911009	0.108198155	0.055830165
Ifitm1	na	0.017158243	0.015745278	0.006140723	0.010585401	0.007057552	0.008793377	0.004645432	0.004105662
Ifitm3	na	0.413154053	0.316178646	0.059243317	0.195729411	0.204800416	0.073598934	0.21203727	0.064509793
Ifitm6	na	0.003717012	0.001074419	0.001289243	0.000632927	0.00170827	0	0.003626098	0
Gm17387	na	0.00063757	0	0.001484427	0	0.001246121	0.000880166	0.000684902	0.003266663
B4galnt4	na	0	0	0	0	0	0	0	0
Pkp3	na	0.001174127	0.001891349	0.000715314	0.000865527	0.000659694	0.002028757	0.004757887	0.000945403
Sigirr	na	0.006831027	0.00777549	0.001227072	0.003057605	0.005232591	0.002754926	0.004023341	0.000356545
Ano9	na	0.000385518	0.000332232	0.000602598	0	0.000536341	0	0	0.000638039
Ptdss2	na	0.135647655	0.154672077	0.098409711	0.176116921	0.106805606	0.07257985	0.100569806	0.111460279
Rnh1	na	0.227103983	0.184247562	0.068380867	0.212502996	0.102442361	0.085192008	0.092298013	0.078079195
Hras	na	0.175131127	0.17322172	0.035037335	0.120962767	0.077058652	0.051089713	0.058248872	0.032346526
Lrrc56	na	0.006818936	0.01356584	0.008350848	0.010032817	0.004476156	0.011150033	0.01054176	0.009777572
Lmntd2	na	0	0	0	0	0	0	0	0.000932148
Rassf7	na	0.021621577	0.018332627	0.005610325	0.01891516	0.013175913	0.012153654	0.009466104	0.008474273
Phrf1	na	0.289901926	0.243443783	0.165349199	0.187858333	0.182937679	0.247583856	0.221180726	0.168321252
Irf7	na	0.014370071	0.007244677	0.001824454	0.005495851	0.004280231	0.002409655	0.005307295	0.005352683
Cdhr5	na	0	0	0	0	0	0	0	0
Sct	na	0.001125608	0.000703838	0	0.002387834	0.000793695	0	0.000891987	0.000752598
Drd4	na	0.001501999	0.000548109	0	0	0	0	0	0
Deaf1	na	0.121531538	0.118694835	0.098906292	0.086879758	0.081757805	0.103185715	0.08326996	0.083173077
Tmem80	na	0.1127496	0.10308394	0.091665783	0.112589142	0.090511366	0.058679185	0.075403282	0.126123045
Eps8l2	na	0.006576812	0.009870142	0.010725406	0.007648627	0.008386888	0.010992301	0.009897156	0.015506252
Taldo1	na	0.2718725	0.272884299	0.066892419	0.416039576	0.25486272	0.078315447	0.077762027	0.090403277
Pddc1	na	0.044330573	0.047560437	0.019926129	0.040788559	0.027557001	0.023801505	0.019719355	0.023072667
Cend1	na	0.008043503	0.006698076	0.000635649	0.002673506	0.003083005	0.000628321	0.000574833	0.002116143
Slc25a22	na	0.092263081	0.113053514	0.226375009	0.080027765	0.086699533	0.203363675	0.249312738	0.255898574
Pidd1	na	0.013416596	0.023517877	0.007826525	0.009951194	0.013037647	0.021006605	0.015229867	0.006784128
Rplp2	na	0.107314404	0.096128773	0.070412181	0.076119192	0.04377031	0.065019284	0.058647791	0.059032297
Pnpla2	na	0.195011698	0.184221808	0.062738359	0.192645845	0.081599604	0.038550857	0.045763898	0.072158332
Cracr2b	na	0.03623757	0.031135031	0.010059166	0.025104909	0.017095066	0.012010778	0.023513807	0.00700493
Cd151	na	0.316197492	0.274368857	0.119083677	0.35560303	0.224731143	0.068037364	0.116644995	0.1435161
Polr2l	na	0.184410923	0.167227257	0.072502135	0.173712865	0.117656119	0.055949547	0.061823516	0.056165706
Tspan4	na	0.202371479	0.102110868	0.029445257	0.113462025	0.081198342	0.087057658	0.058723416	0.043660155
Chid1	na	0.086534149	0.082210941	0.042980331	0.074978156	0.045094337	0.054306194	0.058287425	0.043765324
Ap2a2	na	0.226324415	0.225959175	0.077107696	0.186176024	0.121953508	0.116329349	0.133313342	0.084352792
Gm16982	na	0.005509512	0.003616442	0	0.004250182	0.002599985	0.004725181	0.003061049	0.000885466
Muc6	na	0.000253867	0.001262952	0	0	0.000291207	0	0	0
Muc2	na	0	0	0	0	0	0	0.002184391	0
Muc5ac	na	0	0	0	0	0	0	0	0
Muc5b	na	0	0	0	0	0	0	0	0
Tollip	na	0.06892802	0.094791795	0.0352808	0.051974179	0.026276908	0.042665688	0.044162051	0.034432985
Brsk2	na	0.000962306	0	0.001204006	0.002829504	0	0.000470591	0	0.00087988
Mob2	na	0.162861282	0.180379473	0.124649872	0.151823306	0.119937072	0.114874789	0.140019419	0.124508639
Dusp8	na	0.06378337	0.055224597	0.045888342	0.036859296	0.017231543	0.032911714	0.053370699	0.032120594
Gm4553	na	0	0	0	0	0	0	0	0
Krtap5-2	na	0	0	0	0	0	0	0	0
Gm10153	na	0	0	0	0	0	0	0	0
Krtap5-3	na	0	0	0	0	0	0	0	0
Krtap5-5	na	0	0	0	0	0	0	0	0
Gm2431	na	0	0	0	0	0	0	0	0
Gm4559	na	0	0	0	0	0	0	0	0
Krtap5-1	na	0	0	0	0	0	0	0	0
Krtap5-4	na	0	0	0	0	0	0	0	0
Ifitm10	na	0.006195291	0.006129286	0.00043382	0.004952271	0.002523619	0.006041475	0.008147632	0.001438969
Ctsd	na	0.616068161	0.764278621	0.376802405	0.941257041	0.612286751	0.231392698	0.50377398	0.414330898
Syt8	na	0.000986926	0.000643544	0	0	0.000345504	0	0.000668241	0
Tnni2	na	0.017597191	0.009857288	0.00299604	0.018573896	0.006001596	0.002866746	0.00151523	0.001233429
Lsp1	na	0.073803396	0.132789507	0.077871419	0.106174268	0.09139838	0.040531422	0.138123674	0.057690401
Prr33	na	0.005349174	0.009335667	0.014381008	0.00286959	0.00392115	0.005404545	0.020192659	0.007180899
Tnnt3	na	0.006858421	0.002426538	0.000452051	0.002430941	0.001067725	0.000527778	0.003745535	0.00136293
Mrpl23	na	0.415728218	0.354421544	0.143275163	0.577476069	0.379752371	0.093602954	0.095356097	0.18405553
H19	na	0.465897608	0.360513578	0.01874105	0.262777267	0.132331857	0.07458827	0.125498549	0.03357963
Igf2	na	0.662726106	0.430709495	0.020422798	0.340794073	0.303482338	0.066248791	0.0928983	0.029752512
Igf2os	na	0.010659261	0.006727744	0	0.010193256	0.002788978	0.002877883	0.001599255	0.000982857
Ins2	na	0.000573809	0.001079517	0	0.000901829	0.002222385	0	0.000903017	0
Gm6471	na	0.002537914	0.001252338	0.004315832	0.000587808	0.002303152	0.001148561	0.001117137	0.002064277
RP23-92L23.2	na	0	0	0.00206505	0.001931138	0	0.000849491	0.000716525	0.000377515
Th	na	0.000764146	0	0	0.001595198	0.000646135	0	0	0
Ascl2	na	0.003478142	0.001257698	0	0	0	0	0.000730282	0
Tspan32os	na	0.001644869	0.001386564	0.000272854	0.001746422	0.000457371	0.002760785	0.000494493	0.001419946
Tspan32	na	0.013947603	0.005361409	0.002720275	0.017359135	0.010291184	0.003359081	0.010980528	0.002977274
Cd81	na	1.370796196	1.352971794	0.681125744	2.072483781	2.049740416	0.365095977	0.519714913	0.892191896
Trpm5	na	0.001894203	0.000596719	0.000475136	0.000225321	0.002936998	0.003428103	0.001010016	0.001719262
Tssc4	na	0.175109614	0.18334024	0.087000583	0.135773755	0.125926603	0.161782261	0.137630784	0.091730192
Kcnq1	na	1.156200701	1.187050877	1.052359011	0.973076897	0.914308075	1.239590072	1.132955289	1.125573142
Gm28821	na	0.000854447	0.00015695	0	0	0.001100134	0.00131608	0.000557021	0
Kcnq1ot1	na	1.380592949	1.183981665	0.634666579	0.872963591	1.052609269	0.847570017	0.787019231	0.732578019
4933417O13Rik	na	0.258677758	0.194667432	0.117807096	0.273330081	0.259118761	0.089076474	0.112669272	0.157675823
Cdkn1c	na	0.077651643	0.059324007	0.005531536	0.075750552	0.04347728	0.005663187	0.015071076	0.01647567
RP23-124B2.7	na	0.000681051	0	0	0.001248774	0.001009882	0	0	0
Slc22a18	na	0.00261392	0.001572914	0.003032925	0.000933696	0.000407153	0.001250501	0.001764956	0.003712397
Phlda2	na	0.000960037	0	0	0	0.000484089	0	0	0
Nap1l4	na	0.418366746	0.388737859	0.234938818	0.345809772	0.252418497	0.263972199	0.237282068	0.219336676
Cars	na	0.087930516	0.053288726	0.040421062	0.042748252	0.027802097	0.069962436	0.046746249	0.035731734
Gm15579	na	0	0.00062759	0	0	0	0	0	0
Tnfrsf26	na	0.006260374	0.005010109	0.004701644	0.001756093	0.002190319	0.005638292	0.004409874	0.005491686
RP23-6I17.1	na	0.005956541	0.002848533	0.003761048	0.002555448	0.000208936	0.003401433	0.001850065	0.000812789
Tnfrsf22	na	0.00525561	0.009038998	0.000495657	0.005640677	0.002652989	0.005021228	0.003065729	0.000482839
Tnfrsf23	na	0.04328011	0.021122584	0.005513813	0.006976194	0.005244185	0.049515367	0.023663819	0.01057573
Osbpl5	na	0.077129912	0.0579579	0.017641547	0.033200273	0.028376169	0.056324667	0.042068787	0.012918968
Mrgprg	na	0	0	0	0	0	0	0	0
Mrgpre	na	0.006266545	0.007354705	0.001109799	0.00737311	0.003113801	0.003105723	0.00303497	0.001223156
Nadsyn1	na	0.03435967	0.033906051	0.018583541	0.031325578	0.018242393	0.022824895	0.024595414	0.023907791
Dhcr7	na	0.038370789	0.042350684	0.021201018	0.051180267	0.05944416	0.021372805	0.016681992	0.026267335
Gm498	na	0	0.000735185	0.000621401	0	0.000566496	0.000625794	0.000494493	0
Shank2	na	0.008916025	0.007049487	0.01347378	0.007746075	0.012946971	0.020343944	0.006287911	0.013764923
Gm14372	na	0	0.000125167	0.000503155	0	0	0	0	0
Cttn	na	0.25379315	0.265792109	0.119025191	0.170942816	0.094168297	0.248194009	0.188037227	0.108813607
Ppfia1	na	0.438915752	0.537263365	0.366001558	0.290739316	0.267327285	0.566795378	0.717700455	0.361818176
Faddos	na	0.044750102	0.04721188	0.012725754	0.028786945	0.033923602	0.014816941	0.020230037	0.018316999
Fadd	na	0.028550754	0.04129821	0.00735615	0.029913116	0.016843379	0.010201973	0.015106664	0.007476916
Ano1	na	0.02164227	0.021979603	0.009683787	0.009527381	0.010733957	0.011535326	0.00729857	0.010646913
RP23-351K21.1	na	0	0	0	0	0	0	0	0
RP23-34O23.4	na	0	0.000276619	0	0	0.000296288	0	0	0
RP23-34O23.3	na	0.000628894	0	0.000156907	0	0.000620758	0	0	0
Fgf3	na	0	0	0	0	0	0	0	0
Fgf4	na	0	0	0.001175934	0	0	0	0	0
Gm26793	na	0.001750715	0	0	0	0	0.0006443	0	0
Fgf15	na	0	0	0	0	0	0	0	0.000550834
RP23-294B14.1	na	0.001646058	0.000388961	0.002334629	0.000901829	0.001757091	0.000149764	0.001484255	0.006206304
Oraov1	na	0.06534847	0.06099124	0.052539477	0.070771777	0.050829473	0.044790877	0.055685124	0.053928646
Ccnd1	na	0.12756928	0.139423209	0.025312445	0.067066581	0.049379465	0.031574913	0.041445718	0.03018785
RP23-396L12.2	na	0	0	0	0	0	0	0	0
Tpcn2	na	0.022870596	0.024577235	0.012565854	0.013785212	0.009412294	0.017078539	0.029359213	0.008836875
Mrgprf	na	0.000146007	0.003237519	0.001062201	0.004950906	0.003484862	0.000579737	0.003085568	0.002762283
Mrgprd	na	0.000792154	0.000915294	0.000659834	0	0.001089847	0.001323464	0.003577671	0.003164984
9230019H11Rik	na	0	0	0	0	0	0	0	0
H60c	na	0.000488438	0	0	9.25E-05	0	0	0	0
Gm26752	na	0.002991863	0.002859874	0.002472031	0.001019897	0.003955729	0.000568362	0.001574161	0.001063214
Ppp1r14c	na	1.380106372	1.688725983	1.438175119	1.296633062	1.142049931	1.725892575	1.379922679	1.484941005
Iyd	na	0.007131943	0.005995246	0.001256164	0.001937224	0.001971651	0.004452048	0.004023804	0.003609409
Plekhg1	na	0.163125389	0.197323897	0.073909718	0.10444353	0.088412602	0.10346326	0.101735535	0.085180228
Mthfd1l	na	0.160741659	0.077581541	0.059445131	0.043432857	0.039828415	0.152359588	0.048323884	0.065473613
Akap12	na	0.212801072	0.196028418	0.039590175	0.144969679	0.112740806	0.050402681	0.071158628	0.049142578
Zbtb2	na	0.044534832	0.040496291	0.023157014	0.035389335	0.021785972	0.037743316	0.039327677	0.025552313
Gm21781	na	0.032099223	0.02266385	0.021424892	0.022227496	0.008889588	0.023065018	0.018995614	0.020169003
Rmnd1	na	0.297065856	0.274131785	0.200929537	0.252183479	0.237771295	0.192020802	0.174497824	0.27554681
Armt1	na	0.057497717	0.05914352	0.02399441	0.057472956	0.042797301	0.027547776	0.025536645	0.028166515
Ccdc170	na	0.012229232	0.00813786	0.029479235	0.012493541	0.009661292	0.005018328	0.003735694	0.042526084
Esr1	na	0.029558993	0.022114832	0.021688233	0.024323985	0.022394059	0.022714783	0.037465184	0.021615418
Syne1	na	0.445724193	0.595214776	0.456418007	0.333215666	0.280255601	0.492897931	0.553430245	0.417692546
Gm10097	na	0.047566706	0.052715422	0.022078912	0.040096719	0.049585833	0.039425956	0.041373096	0.025641724
Myct1	na	0.039476366	0.056282966	0.010527704	0.026094478	0.025691485	0.020830304	0.018542667	0.009102147
Vip	na	0.000400606	0	0	0	0	0	0	0
Fbxo5	na	0.029681459	0.055007949	0.007722119	0.033549954	0.027931498	0.012409695	0.021888541	0.011610684
Mtrf1l	na	0.039306425	0.049270348	0.035056791	0.037932997	0.033269922	0.031557734	0.03696806	0.04645208
Rgs17	na	0.010496439	0.014826015	0.014919662	0.010690956	0.012187544	0.011161495	0.014104713	0.007502316
